Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1755.1
Brazil,BRA,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1999.7
Brazil,BRA,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1858.8
Brazil,BRA,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1882.1
Brazil,BRA,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1664.7
Brazil,BRA,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1827.8
Brazil,BRA,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1677.3
Brazil,BRA,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1614.6
Brazil,BRA,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1544.8
Brazil,BRA,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1611.1
Brazil,BRA,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1575.7
Brazil,BRA,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1301.3
Brazil,BRA,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1210.1
Brazil,BRA,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1452.5
Brazil,BRA,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1444.6
Brazil,BRA,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1358.8
Brazil,BRA,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1455.8
Brazil,BRA,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1411.7
Brazil,BRA,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1299.7
Brazil,BRA,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1290.8
Brazil,BRA,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1408.8
Brazil,BRA,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1302.8
Brazil,BRA,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1350.5
Brazil,BRA,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1402.2
Brazil,BRA,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1321.3
Brazil,BRA,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1428.3
Brazil,BRA,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1256.4
Brazil,BRA,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1322.4
Brazil,BRA,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1381.5
Brazil,BRA,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1346.3
Brazil,BRA,2017,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Brazil,BRA,2016,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.46712997
Brazil,BRA,2015,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.23240923
Brazil,BRA,2014,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.910077
Brazil,BRA,2013,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.50203351
Brazil,BRA,2012,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.2218134
Brazil,BRA,2011,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96.19058739
Brazil,BRA,2010,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,94.11437297
Brazil,BRA,2009,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.6173982
Brazil,BRA,2008,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,91.85225589
Brazil,BRA,2007,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,89.77621098
Brazil,BRA,2006,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,87.16541864
Brazil,BRA,2005,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,84.83053419
Brazil,BRA,2004,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,83.45054497
Brazil,BRA,2003,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,85.32153521
Brazil,BRA,2002,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,84.11795426
Brazil,BRA,2001,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,81.87576296
Brazil,BRA,2000,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,74.37993919
Brazil,BRA,1999,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,76.50735553
Brazil,BRA,1998,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,74.68870522
Brazil,BRA,1997,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,71.83858426
Brazil,BRA,1996,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,71.04176386
Brazil,BRA,1995,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,67.94611368
Brazil,BRA,1994,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,68.15876682
Brazil,BRA,1993,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,64.3043982
Brazil,BRA,1992,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,62.01330167
Brazil,BRA,1991,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,66.55222036
Brazil,BRA,1990,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,58.94843215
Brazil,BRA,2008,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,315949.8292
Brazil,BRA,2007,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,308631.683
Brazil,BRA,2006,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,302080.4829
Brazil,BRA,2005,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,302675.3627
Brazil,BRA,2004,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,299045.8907
Brazil,BRA,2003,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,282633.4147
Brazil,BRA,2002,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,271907.7905
Brazil,BRA,2001,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,258561.4738
Brazil,BRA,2000,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,245526.1017
Brazil,BRA,1999,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,247020.0428
Brazil,BRA,1998,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,251275.3524
Brazil,BRA,1997,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,245648.0222
Brazil,BRA,1996,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,244335.5861
Brazil,BRA,1995,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,253110.209
Brazil,BRA,1994,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,241140.1554
Brazil,BRA,1993,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,238006.9766
Brazil,BRA,1992,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,230681.1812
Brazil,BRA,1991,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,220055.8658
Brazil,BRA,1990,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,209548.1654
Brazil,BRA,1989,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,206009.1519
Brazil,BRA,1988,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,201865.8286
Brazil,BRA,1987,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,201195.9273
Brazil,BRA,1986,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,192176.5813
Brazil,BRA,1985,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,184605.4747
Brazil,BRA,1984,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,183090.1318
Brazil,BRA,1983,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,182115.2507
Brazil,BRA,1982,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,182728.5498
Brazil,BRA,1981,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,179450.1081
Brazil,BRA,1980,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,178343.6453
Brazil,BRA,1979,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,164248.0456
Brazil,BRA,1978,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,161237.1968
Brazil,BRA,1977,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,160137.2469
Brazil,BRA,1976,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,160831.3601
Brazil,BRA,1975,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,144423.2212
Brazil,BRA,1974,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,138376.9569
Brazil,BRA,1973,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,131433.2043
Brazil,BRA,1972,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,130687.1179
Brazil,BRA,1971,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,123039.2129
Brazil,BRA,1970,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,126426.6899
Brazil,BRA,1969,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,0
Brazil,BRA,2008,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,74.96555527
Brazil,BRA,2007,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,74.78771121
Brazil,BRA,2006,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,74.16403142
Brazil,BRA,2005,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,61.47739809
Brazil,BRA,2004,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,65.07335202
Brazil,BRA,2003,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.43657147
Brazil,BRA,2002,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,70.03095556
Brazil,BRA,2001,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,70.33274954
Brazil,BRA,2000,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,71.57631955
Brazil,BRA,1999,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,68.3066423
Brazil,BRA,1998,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.67215533
Brazil,BRA,1997,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,69.22099956
Brazil,BRA,1996,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,69.69606505
Brazil,BRA,1995,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,71.29142086
Brazil,BRA,1994,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,72.03976776
Brazil,BRA,1993,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.74059606
Brazil,BRA,1992,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.8190818
Brazil,BRA,1991,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.83828555
Brazil,BRA,1990,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,65.54976113
Brazil,BRA,1989,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.52839019
Brazil,BRA,1988,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.59359438
Brazil,BRA,1987,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.15604626
Brazil,BRA,1986,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.44145087
Brazil,BRA,1985,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.66094011
Brazil,BRA,1984,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,68.24540289
Brazil,BRA,1983,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.99125697
Brazil,BRA,1982,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.20071942
Brazil,BRA,1981,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.9040743
Brazil,BRA,1980,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.74182041
Brazil,BRA,1979,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.63659264
Brazil,BRA,1978,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,65.88613026
Brazil,BRA,1977,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,69.48169726
Brazil,BRA,1976,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.67922468
Brazil,BRA,1975,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.86558327
Brazil,BRA,1974,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.90145229
Brazil,BRA,1973,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,68.04933328
Brazil,BRA,1972,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.59713902
Brazil,BRA,1971,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.89231896
Brazil,BRA,1970,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,60.85901402
Brazil,BRA,2008,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,155716.6673
Brazil,BRA,2007,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,153429.9616
Brazil,BRA,2006,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,149354.8566
Brazil,BRA,2005,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,157461.5178
Brazil,BRA,2004,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,155547.8134
Brazil,BRA,2003,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,148232.8271
Brazil,BRA,2002,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,139881.9293
Brazil,BRA,2001,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,132119.272
Brazil,BRA,2000,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,122725.1994
Brazil,BRA,1999,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,124752.1623
Brazil,BRA,1998,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,129174.892
Brazil,BRA,1997,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,119443.2077
Brazil,BRA,1996,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,115466.3169
Brazil,BRA,1995,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,119962.0981
Brazil,BRA,1994,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,114224.2492
Brazil,BRA,1993,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,116477.1122
Brazil,BRA,1992,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,109704.7375
Brazil,BRA,1991,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,103212.2649
Brazil,BRA,1990,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,102539.9865
Brazil,BRA,1989,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,100184.8576
Brazil,BRA,1988,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,96225.9189
Brazil,BRA,1987,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,99505.6414
Brazil,BRA,1986,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,91378.4706
Brazil,BRA,1985,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,88911.3263
Brazil,BRA,1984,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,85673.0353
Brazil,BRA,1983,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,86659.3933
Brazil,BRA,1982,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,86904.5413
Brazil,BRA,1981,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,85266.4951
Brazil,BRA,1980,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,88102.7688
Brazil,BRA,1979,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,80564.5918
Brazil,BRA,1978,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,77141.268
Brazil,BRA,1977,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,75071.4445
Brazil,BRA,1976,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,76966.7938
Brazil,BRA,1975,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,68844.1521
Brazil,BRA,1974,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,64151.0683
Brazil,BRA,1973,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,58990.9633
Brazil,BRA,1972,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,61217.4329
Brazil,BRA,1971,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,54327.7325
Brazil,BRA,1970,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,60325.5102
Brazil,BRA,1969,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,0
Brazil,BRA,2008,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.5450549
Brazil,BRA,2007,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,80.87496242
Brazil,BRA,2006,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,79.76217525
Brazil,BRA,2005,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.066842
Brazil,BRA,2004,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,70.42652242
Brazil,BRA,2003,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,72.98417357
Brazil,BRA,2002,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,74.51544946
Brazil,BRA,2001,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,72.41400871
Brazil,BRA,2000,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,72.67288845
Brazil,BRA,1999,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,68.72668074
Brazil,BRA,1998,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.88784265
Brazil,BRA,1997,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,69.14770088
Brazil,BRA,1996,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,68.55758534
Brazil,BRA,1995,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,69.67567349
Brazil,BRA,1994,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,70.48258237
Brazil,BRA,1993,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.50280764
Brazil,BRA,1992,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.03291698
Brazil,BRA,1991,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.79636971
Brazil,BRA,1990,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.38498716
Brazil,BRA,1989,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.64555524
Brazil,BRA,1988,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.02602914
Brazil,BRA,1987,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,63.54345296
Brazil,BRA,1986,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.09778053
Brazil,BRA,1985,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.94669049
Brazil,BRA,1984,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.006666
Brazil,BRA,1983,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,61.88516508
Brazil,BRA,1982,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,62.61664627
Brazil,BRA,1981,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,62.97942917
Brazil,BRA,1980,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,61.74878329
Brazil,BRA,1979,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,61.05062146
Brazil,BRA,1978,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,61.16914243
Brazil,BRA,1977,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,64.1438035
Brazil,BRA,1976,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,59.75608981
Brazil,BRA,1975,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,60.3130043
Brazil,BRA,1974,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,61.21403132
Brazil,BRA,1973,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,62.09871197
Brazil,BRA,1972,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,59.40401831
Brazil,BRA,1971,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,60.67945113
Brazil,BRA,1970,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,56.11662317
Brazil,BRA,2010,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.512386278
Brazil,BRA,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.526558876
Brazil,BRA,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.520009081
Brazil,BRA,2010,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,60
Brazil,BRA,2006,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,54.59
Brazil,BRA,1996,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,60.93
Brazil,BRA,2018,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,81496004133
Brazil,BRA,2017,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,95178083130
Brazil,BRA,2016,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,87891946116
Brazil,BRA,2015,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,77840331840
Brazil,BRA,2014,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1.06237E+11
Brazil,BRA,2013,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1.11447E+11
Brazil,BRA,2012,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1.02757E+11
Brazil,BRA,2011,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1.13596E+11
Brazil,BRA,2010,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,90911778081
Brazil,BRA,2009,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,74628708112
Brazil,BRA,2008,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,77462742502
Brazil,BRA,2007,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,61708034307
Brazil,BRA,2006,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,48404365559
Brazil,BRA,2005,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,41471224819
Brazil,BRA,2004,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,37918873880
Brazil,BRA,2003,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,34432618980
Brazil,BRA,2002,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,27812342557
Brazil,BRA,2001,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,26855703597
